age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,predicted_pd,expected_loss,decision,risk_bucket,interest_rate_model
34,Self-Employed,10.5,40320,647,14.7,111659,14605,0,0,1,Personal Loan,Business,37700,13.98,0.362,0.935,0.312,1,0.5948847,10092.218827307224,0,"(0.372, 0.604]",0.43854716
18,Employed,0.0,21006,633,0.8,131,6345,0,0,0,Personal Loan,Home Improvement,14200,13.38,0.302,0.676,0.225,0,0.37682566,2407.9159703850746,1,"(0.372, 0.604]",0.29135734
48,Employed,1.5,15000,733,6.9,641,2661,0,0,0,Personal Loan,Personal,2600,10.77,0.177,0.173,0.058,1,0.81749433,956.4683693647385,0,"(0.77, 0.839]",0.58880866
18,Employed,0.0,15000,570,1.9,11,4064,0,1,0,Personal Loan,Personal,8200,15.95,0.271,0.547,0.182,0,0.1346599,496.8950356543064,1,"(0.0578, 0.202]",0.12789543
38,Employed,0.6,74218,693,10.3,1522,25648,0,0,0,Personal Loan,Debt Consolidation,86700,12.87,0.346,1.168,0.389,0,0.6987181,27260.48553943634,0,"(0.604, 0.77]",0.5086347
29,Employed,2.8,25709,582,8.5,65,6690,0,0,0,Personal Loan,Personal,1000,16.22,0.26,0.039,0.013,1,0.30795965,138.58184069395065,1,"(0.202, 0.372]",0.24487276
42,Employed,1.1,71658,668,15.3,3947,15501,0,0,0,Personal Loan,Business,100000,12.42,0.216,1.396,0.465,1,0.70524067,31735.830008983612,0,"(0.604, 0.77]",0.51303744
45,Employed,8.8,19552,696,16.1,104,7495,0,0,0,Personal Loan,Medical,20100,11.15,0.383,1.028,0.343,1,0.73023385,6604.965156018734,0,"(0.604, 0.77]",0.5299078
31,Student,0.4,18958,632,5.6,83,4866,0,0,0,Personal Loan,Debt Consolidation,6100,13.54,0.257,0.322,0.107,0,0.5279307,1449.1697081923485,0,"(0.372, 0.604]",0.3933532
35,Employed,7.5,41326,623,3.7,269,7059,0,0,0,Personal Loan,Medical,58800,14.34,0.171,1.423,0.474,0,0.36750013,9724.053343534471,1,"(0.202, 0.372]",0.28506258
39,Employed,16.3,15000,694,2.2,112,2252,0,0,0,Personal Loan,Medical,15000,11.29,0.15,1.0,0.333,1,0.6777271,4574.6579468250275,0,"(0.604, 0.77]",0.49446577
21,Employed,0.9,24054,652,2.5,22,9485,0,0,0,Personal Loan,Personal,6300,11.82,0.394,0.262,0.087,1,0.6248888,1771.5596848726273,0,"(0.604, 0.77]",0.4587999
23,Student,0.9,20099,573,2.0,245,2498,0,1,0,Personal Loan,Medical,29400,15.06,0.124,1.463,0.488,0,0.09512925,1258.5599970817566,1,"(0.0578, 0.202]",0.10121224
48,Self-Employed,9.9,79324,697,27.7,44063,4280,0,0,0,Personal Loan,Personal,53400,11.66,0.054,0.673,0.224,1,0.80590355,19365.86240172386,0,"(0.77, 0.839]",0.5809849
21,Student,0.5,20894,509,0.1,54,10086,0,1,1,Personal Loan,Personal,1000,16.64,0.483,0.048,0.016,0,0.157217,70.7476481795311,1,"(0.0578, 0.202]",0.14312147
25,Employed,4.4,20846,627,4.6,165,10003,0,4,0,Personal Loan,Medical,17600,14.24,0.48,0.844,0.281,0,0.29175302,2310.683948993683,1,"(0.202, 0.372]",0.23393328
55,Employed,17.8,48500,737,19.7,766,5402,0,0,0,Personal Loan,Home Improvement,44700,11.38,0.111,0.922,0.307,1,0.8384834,16866.09345406294,0,"(0.77, 0.839]",0.60297626
42,Self-Employed,14.6,133884,606,3.7,20175,15697,0,0,1,Personal Loan,Personal,100000,14.8,0.117,0.747,0.249,1,0.47395033,21327.764689922333,0,"(0.372, 0.604]",0.35691646
28,Self-Employed,5.1,46037,602,1.2,190,23195,0,1,0,Personal Loan,Debt Consolidation,41500,14.21,0.504,0.901,0.3,0,0.26681706,4982.808653265238,1,"(0.202, 0.372]",0.21710151
61,Self-Employed,22.4,102776,681,26.4,755,37382,0,0,0,Personal Loan,Home Improvement,100000,11.83,0.364,0.973,0.324,1,0.79725987,35876.69402360916,0,"(0.77, 0.839]",0.57515043
43,Employed,0.5,41231,675,22.4,13638,21890,0,0,0,Personal Loan,Education,30000,11.16,0.531,0.728,0.243,0,0.23480977,3169.931910932064,1,"(0.202, 0.372]",0.19549659
35,Employed,11.9,49618,541,6.1,5813,16679,0,3,0,Personal Loan,Personal,15200,16.11,0.336,0.306,0.102,0,0.2150165,1470.712854266167,1,"(0.202, 0.372]",0.18213613
18,Student,0.4,15000,577,0.8,15,1231,0,0,0,Personal Loan,Debt Consolidation,14200,16.94,0.082,0.947,0.316,0,0.13024722,832.2797383368015,1,"(0.0578, 0.202]",0.124916874
43,Employed,3.3,50201,623,7.1,84,8377,0,0,0,Personal Loan,Personal,12900,13.16,0.167,0.257,0.086,1,0.59897786,3477.0664992928505,0,"(0.372, 0.604]",0.44131005
46,Employed,8.9,62632,632,18.6,2019,16430,0,0,0,Personal Loan,Personal,6000,13.99,0.262,0.096,0.032,1,0.6065328,1637.638592720032,0,"(0.604, 0.77]",0.44640964
18,Employed,0.0,28847,541,1.3,75,2121,0,0,2,Personal Loan,Debt Consolidation,36600,15.4,0.074,1.269,0.423,0,0.09755425,1606.718523055315,1,"(0.0578, 0.202]",0.10284912
44,Student,1.5,25428,561,14.0,8,3025,0,1,0,Personal Loan,Debt Consolidation,3600,15.99,0.119,0.142,0.047,0,0.27787167,450.1521027088165,1,"(0.202, 0.372]",0.22456336
31,Employed,10.7,42332,580,0.2,53,15752,0,1,0,Personal Loan,Home Improvement,40800,16.76,0.372,0.964,0.321,0,0.15529542,2851.2238508462906,1,"(0.0578, 0.202]",0.14182441
32,Student,0.1,44779,616,2.2,571,5035,0,0,0,Personal Loan,Business,50900,13.8,0.112,1.137,0.379,0,0.2834016,6491.3138419389725,1,"(0.202, 0.372]",0.22829609
36,Self-Employed,8.8,56721,573,5.0,109,10525,0,1,1,Personal Loan,Business,31100,15.11,0.186,0.548,0.183,0,0.21974938,3075.39251960814,1,"(0.202, 0.372]",0.18533084
21,Employed,1.5,29454,648,0.7,379,8606,0,2,0,Personal Loan,Debt Consolidation,17700,13.99,0.292,0.601,0.2,0,0.3668253,2921.763613075018,1,"(0.202, 0.372]",0.28460708
36,Employed,11.1,38048,664,5.8,1761,5022,0,0,0,Personal Loan,Medical,13700,11.62,0.132,0.36,0.12,1,0.7974168,4916.074610352516,0,"(0.77, 0.839]",0.5752563
18,Employed,0.0,20265,646,0.5,17,7168,0,0,0,Personal Loan,Debt Consolidation,11200,14.26,0.354,0.553,0.184,0,0.3840204,1935.4627561569214,1,"(0.372, 0.604]",0.29621375
31,Employed,2.5,27824,624,6.2,3459,10709,0,0,0,Personal Loan,Education,38300,14.22,0.385,1.377,0.459,1,0.49562952,8542.174763828516,0,"(0.372, 0.604]",0.3715499
37,Employed,15.7,63544,759,13.1,139,14751,0,0,0,Personal Loan,Debt Consolidation,11200,8.79,0.232,0.176,0.059,1,0.8384834,4225.956301689148,0,"(0.77, 0.839]",0.60297626
36,Employed,11.6,58249,646,3.7,181,5622,0,0,1,Personal Loan,Personal,100000,13.94,0.097,1.717,0.572,1,0.36750013,16537.50568628311,1,"(0.202, 0.372]",0.28506258
30,Employed,6.6,35919,686,9.5,1888,8776,0,0,0,Personal Loan,Business,10700,12.96,0.244,0.298,0.099,1,0.80590355,3880.425612330437,0,"(0.77, 0.839]",0.5809849
31,Self-Employed,6.3,41556,701,5.8,346,4806,0,0,0,Personal Loan,Debt Consolidation,74800,9.68,0.116,1.8,0.6,1,0.8189559,27566.05553627014,0,"(0.77, 0.839]",0.58979523
48,Self-Employed,6.0,47902,611,27.2,21517,8273,0,0,0,Personal Loan,Business,51700,14.28,0.173,1.079,0.36,1,0.5444973,12667.729943096638,0,"(0.372, 0.604]",0.40453568
36,Self-Employed,2.3,58492,677,7.2,1165,22158,0,0,0,Personal Loan,Education,21500,12.33,0.379,0.368,0.123,1,0.77249837,7473.921722173692,0,"(0.77, 0.839]",0.55843633
41,Employed,10.5,37992,659,7.8,2293,8856,0,0,0,Personal Loan,Education,53600,12.48,0.233,1.411,0.47,1,0.7810379,18838.634791374207,0,"(0.77, 0.839]",0.5642006
18,Employed,0.0,15844,611,0.7,175,5083,0,2,0,Personal Loan,Education,21700,13.36,0.321,1.37,0.457,0,0.30001807,2929.6764743328094,1,"(0.202, 0.372]",0.23951219
18,Student,0.8,15000,645,1.1,17,1960,0,1,0,Personal Loan,Business,2500,14.01,0.131,0.167,0.056,1,0.41486862,466.72720089554787,0,"(0.372, 0.604]",0.31703633
20,Employed,1.8,38407,606,1.9,246,15041,0,0,0,Personal Loan,Personal,66700,14.8,0.392,1.737,0.579,0,0.23603567,7084.6107794344425,1,"(0.202, 0.372]",0.19632408
55,Employed,31.2,52209,752,15.2,4093,8533,0,0,0,Personal Loan,Education,37900,8.84,0.163,0.726,0.242,1,0.8384834,14300.334270894527,0,"(0.77, 0.839]",0.60297626
27,Employed,4.9,53431,631,2.8,70,21475,0,2,0,Personal Loan,Education,98600,14.46,0.402,1.845,0.615,0,0.29290125,12996.028362214565,1,"(0.202, 0.372]",0.23470834
30,Employed,2.3,71841,724,4.7,12217,3465,0,0,0,Personal Loan,Debt Consolidation,43500,11.47,0.048,0.606,0.202,1,0.7882162,15429.331599175932,0,"(0.77, 0.839]",0.5690459
24,Employed,4.6,19718,565,2.2,32,3019,0,2,0,Personal Loan,Home Improvement,37800,15.68,0.153,1.917,0.639,0,0.11539092,1962.7995347231627,1,"(0.0578, 0.202]",0.11488887
42,Employed,15.8,61293,817,7.2,3840,20141,0,0,0,Personal Loan,Personal,100000,9.93,0.329,1.632,0.544,1,0.8223014,37003.562450408936,0,"(0.77, 0.839]",0.5920534
26,Employed,7.5,25050,568,2.8,8,11320,0,0,0,Personal Loan,Business,30000,16.71,0.452,1.198,0.399,0,0.10448749,1410.5811640620232,1,"(0.0578, 0.202]",0.10752906
42,Self-Employed,5.1,51220,603,3.8,252,8743,0,0,0,Personal Loan,Debt Consolidation,21600,13.23,0.171,0.422,0.141,1,0.4804199,4669.681466817856,0,"(0.372, 0.604]",0.36128342
40,Employed,9.3,55761,680,17.6,13929,12927,0,0,0,Personal Loan,Medical,26300,12.89,0.232,0.472,0.157,1,0.80590355,9537.868561148643,0,"(0.77, 0.839]",0.5809849
31,Employed,10.2,26570,667,11.4,635,7678,0,1,1,Personal Loan,Business,8900,12.55,0.289,0.335,0.112,1,0.8043194,3221.299123764038,0,"(0.77, 0.839]",0.5799156
18,Employed,0.0,72441,686,1.9,289,17377,0,0,0,Personal Loan,Personal,4600,12.54,0.24,0.063,0.021,1,0.67330253,1393.7362396717072,0,"(0.604, 0.77]",0.49147922
36,Employed,9.5,41089,778,3.5,4539,17992,0,0,0,Personal Loan,Personal,74600,8.08,0.438,1.816,0.605,1,0.6554806,22004.484522342682,0,"(0.604, 0.77]",0.47944942
18,Employed,0.0,23620,623,0.5,172,7446,0,0,0,Personal Loan,Personal,21900,13.25,0.315,0.927,0.309,1,0.36847192,3631.2907764315605,1,"(0.202, 0.372]",0.28571853
30,Employed,2.5,137400,619,1.6,8748,38558,0,1,0,Personal Loan,Home Improvement,86900,13.57,0.281,0.632,0.211,0,0.45024887,17606.981954723597,0,"(0.372, 0.604]",0.34091797
61,Employed,36.8,45335,661,4.6,1541,21606,0,0,0,Personal Loan,Medical,80700,12.26,0.477,1.78,0.593,0,0.48928463,17768.37150514126,0,"(0.372, 0.604]",0.36726713
23,Employed,0.5,18531,630,0.1,0,8436,0,2,0,Personal Loan,Personal,8900,13.45,0.455,0.48,0.16,0,0.29386055,1176.9115215539932,1,"(0.202, 0.372]",0.23535585
25,Employed,4.9,68474,561,1.5,174,5549,0,0,0,Personal Loan,Personal,46800,16.31,0.081,0.683,0.228,0,0.18018189,3794.630618691445,1,"(0.0578, 0.202]",0.15862277
44,Employed,3.3,35059,620,23.1,1271,6555,0,1,0,Personal Loan,Business,28100,14.9,0.187,0.802,0.267,1,0.6018676,7610.616006553174,0,"(0.372, 0.604]",0.4432606
29,Employed,1.0,34222,658,5.2,331,18447,0,0,0,Personal Loan,Business,9500,11.89,0.539,0.278,0.093,0,0.23856941,1019.8842220008373,1,"(0.202, 0.372]",0.19803435
43,Employed,23.1,64491,705,11.3,858,17985,0,1,0,Personal Loan,Personal,43000,11.17,0.279,0.667,0.222,1,0.8371115,16198.10700416565,0,"(0.77, 0.839]",0.60205024
46,Self-Employed,13.9,36177,701,20.1,146,5072,0,0,0,Personal Loan,Personal,69900,9.85,0.14,1.932,0.644,1,0.82519376,25956.469808220863,0,"(0.77, 0.839]",0.59400576
39,Employed,1.2,59165,720,17.5,6699,19140,0,0,0,Personal Loan,Debt Consolidation,9600,11.23,0.324,0.162,0.054,1,0.81685627,3528.819065093994,0,"(0.77, 0.839]",0.58837795
22,Employed,0.9,32230,679,3.9,18,8831,0,0,0,Personal Loan,Debt Consolidation,48600,12.01,0.274,1.508,0.503,0,0.5442626,11903.022800087929,0,"(0.372, 0.604]",0.40437722
44,Employed,12.6,21888,638,25.0,2580,4267,0,0,0,Personal Loan,Business,42700,14.44,0.195,1.951,0.65,0,0.5444973,10462.515833079815,0,"(0.372, 0.604]",0.40453568
38,Self-Employed,15.7,30539,668,14.2,732,7933,0,1,0,Personal Loan,Personal,37300,11.94,0.26,1.221,0.407,1,0.77132356,12946.665982604027,0,"(0.77, 0.839]",0.55764335
30,Employed,5.1,27131,698,9.6,2012,10427,0,0,0,Personal Loan,Business,35800,12.45,0.384,1.32,0.44,0,0.7353611,11846.667308807373,0,"(0.604, 0.77]",0.53336877
29,Employed,10.9,24113,537,0.6,66,7241,0,0,0,Personal Loan,Debt Consolidation,42100,15.81,0.3,1.746,0.582,0,0.13495918,2556.80159278214,1,"(0.0578, 0.202]",0.12809744
32,Employed,13.5,19193,611,4.5,92,7687,0,0,0,Personal Loan,Personal,31100,14.48,0.401,1.62,0.54,0,0.29692566,4155.474666953087,1,"(0.202, 0.372]",0.23742482
19,Self-Employed,1.0,44921,499,0.6,94,6120,0,2,0,Personal Loan,Medical,22800,15.38,0.136,0.508,0.169,0,0.13200332,1354.3540862202644,1,"(0.0578, 0.202]",0.12610224
49,Employed,2.6,84638,723,23.9,14951,33044,0,0,0,Personal Loan,Personal,100000,9.74,0.39,1.182,0.394,1,0.7744758,34851.41158103943,0,"(0.77, 0.839]",0.5597712
18,Student,1.0,28345,543,0.5,23,4277,0,1,0,Personal Loan,Education,1100,15.98,0.151,0.039,0.013,1,0.23749961,117.56230674684048,1,"(0.202, 0.372]",0.19731224
24,Employed,4.1,16965,542,3.9,27,10020,1,3,1,Personal Loan,Business,3600,16.06,0.591,0.212,0.071,0,0.10639455,172.35917374491692,1,"(0.0578, 0.202]",0.10881632
37,Employed,1.1,48116,654,12.5,1933,12835,0,0,0,Personal Loan,Medical,25300,12.77,0.267,0.526,0.175,1,0.75823516,8632.507257163525,0,"(0.604, 0.77]",0.5488087
41,Employed,20.4,32250,652,21.4,3698,10685,0,1,0,Personal Loan,Education,8000,12.87,0.331,0.248,0.083,1,0.81148463,2921.344685554505,0,"(0.77, 0.839]",0.5847521
36,Employed,11.9,20131,555,0.2,206,6620,0,1,0,Personal Loan,Business,6500,16.82,0.329,0.323,0.108,0,0.18391134,537.9406649619341,1,"(0.0578, 0.202]",0.16114016
25,Employed,6.0,41030,555,2.6,333,11524,1,2,0,Personal Loan,Home Improvement,37200,15.9,0.281,0.907,0.302,0,0.13503163,2260.429413020611,1,"(0.0578, 0.202]",0.12814635
27,Employed,2.1,68993,751,4.0,65,38224,0,0,0,Personal Loan,Medical,59400,8.33,0.554,0.861,0.287,0,0.20678127,5527.263296842575,1,"(0.202, 0.372]",0.17657736
36,Self-Employed,5.1,33784,648,12.1,306,6929,0,3,0,Personal Loan,Medical,56900,13.25,0.205,1.684,0.561,0,0.46979937,12029.212857931852,0,"(0.372, 0.604]",0.3541146
25,Self-Employed,2.4,15000,679,5.7,595,585,0,0,0,Personal Loan,Education,27200,11.6,0.039,1.813,0.604,1,0.7642969,9354.993925094604,0,"(0.604, 0.77]",0.5529004
21,Employed,1.6,38577,643,2.7,1505,10104,0,0,1,Personal Loan,Home Improvement,34700,13.01,0.262,0.899,0.3,0,0.3898685,6087.796593904495,1,"(0.372, 0.604]",0.30016124
28,Employed,9.0,75745,701,8.7,5690,33804,0,0,0,Personal Loan,Personal,63000,11.14,0.446,0.832,0.277,1,0.6998958,19842.045906186107,0,"(0.604, 0.77]",0.50942963
40,Employed,3.0,58765,724,10.6,20007,16762,0,0,0,Personal Loan,Education,13300,10.6,0.285,0.226,0.075,1,0.83800036,5015.4321375489235,0,"(0.77, 0.839]",0.6026502
36,Self-Employed,5.8,62679,632,3.6,4221,30914,0,0,0,Personal Loan,Education,40300,14.77,0.493,0.643,0.214,1,0.3510933,6367.076854705811,1,"(0.202, 0.372]",0.27398795
44,Employed,2.8,28608,556,25.8,2282,7631,0,1,0,Personal Loan,Personal,4500,16.65,0.267,0.157,0.052,1,0.30834675,624.4021654129028,1,"(0.202, 0.372]",0.24513406
35,Student,0.1,20649,574,12.2,4049,2378,0,1,2,Personal Loan,Medical,34200,15.76,0.115,1.656,0.552,0,0.18214871,2803.268645256758,1,"(0.0578, 0.202]",0.15995038
29,Employed,2.6,78323,696,8.7,1105,20557,0,0,0,Personal Loan,Business,100000,12.68,0.262,1.277,0.426,1,0.7653162,34439.22847509384,0,"(0.604, 0.77]",0.5535884
20,Self-Employed,1.0,33049,617,0.9,15,8397,0,0,0,Personal Loan,Personal,56600,14.29,0.254,1.713,0.571,0,0.27674243,7048.629654943943,1,"(0.202, 0.372]",0.22380114
31,Employed,9.1,34855,516,9.4,15459,14479,0,0,1,Personal Loan,Debt Consolidation,3000,15.5,0.415,0.086,0.029,0,0.2618216,353.4591570496559,1,"(0.202, 0.372]",0.21372958
46,Self-Employed,22.7,27388,580,19.9,5908,10265,0,1,1,Personal Loan,Business,53600,16.9,0.375,1.957,0.652,0,0.21560705,5200.441975593567,1,"(0.202, 0.372]",0.18253475
24,Employed,0.5,15000,633,3.6,10,2631,0,0,0,Personal Loan,Home Improvement,3900,14.07,0.175,0.26,0.087,1,0.4297205,754.1594620049,0,"(0.372, 0.604]",0.32706133
51,Self-Employed,24.7,20939,614,11.3,85,4631,0,0,1,Personal Loan,Medical,13000,13.1,0.221,0.621,0.207,1,0.6065328,3548.2169508934026,0,"(0.604, 0.77]",0.44640964
28,Employed,0.1,30000,668,2.5,39,8988,0,0,0,Personal Loan,Personal,34100,12.05,0.3,1.137,0.379,0,0.5442626,8351.70941323042,0,"(0.372, 0.604]",0.40437722
54,Self-Employed,28.6,191613,671,21.1,8946,66403,0,2,0,Personal Loan,Personal,100000,12.46,0.347,0.522,0.174,1,0.7553328,33989.97724056244,0,"(0.604, 0.77]",0.5468496
35,Student,1.9,15000,683,4.7,187,1339,0,0,0,Personal Loan,Business,17900,11.86,0.089,1.193,0.398,0,0.58281183,4694.549310207367,0,"(0.372, 0.604]",0.430398
50,Self-Employed,9.4,31282,672,11.5,254,8283,0,0,0,Personal Loan,Personal,4600,12.76,0.265,0.147,0.049,1,0.80590355,1668.2203567028048,0,"(0.77, 0.839]",0.5809849
30,Employed,4.8,50645,693,4.2,2379,18886,0,0,0,Personal Loan,Home Improvement,11900,11.38,0.373,0.235,0.078,1,0.6836665,3661.034253537655,0,"(0.604, 0.77]",0.4984749
35,Employed,11.0,50136,632,12.5,957,38565,0,3,0,Personal Loan,Home Improvement,69800,14.67,0.769,1.392,0.464,0,0.19896951,6249.632408916951,1,"(0.0578, 0.202]",0.17130442
18,Employed,0.0,22955,588,1.2,221,5604,0,0,1,Personal Loan,Home Improvement,35000,16.91,0.244,1.525,0.508,0,0.09755425,1536.4794619381428,1,"(0.0578, 0.202]",0.10284912
40,Employed,11.4,40831,563,9.3,1348,11244,0,0,1,Personal Loan,Business,64000,15.64,0.275,1.567,0.522,0,0.24510993,7059.16600227356,1,"(0.202, 0.372]",0.2024492
20,Employed,1.0,45299,637,1.3,259,18534,0,0,0,Personal Loan,Debt Consolidation,76700,14.51,0.409,1.693,0.564,0,0.22684215,7829.456810429692,1,"(0.202, 0.372]",0.19011845
52,Employed,4.7,33048,647,2.4,4071,11889,0,1,0,Personal Loan,Home Improvement,4100,14.26,0.36,0.124,0.041,1,0.467206,861.9950723648071,0,"(0.372, 0.604]",0.35236403
20,Employed,2.0,19204,643,1.3,15,3138,0,1,0,Personal Loan,Personal,17300,14.19,0.163,0.901,0.3,1,0.40110514,3122.6034812629223,0,"(0.372, 0.604]",0.30774596
43,Employed,18.4,24932,618,8.1,571,10731,0,1,0,Personal Loan,Medical,11900,14.73,0.43,0.477,0.159,0,0.5012262,2684.06623005867,0,"(0.372, 0.604]",0.37532768
46,Employed,18.1,52473,635,11.6,2758,11624,0,2,0,Personal Loan,Personal,1900,13.69,0.222,0.036,0.012,1,0.5340503,456.6129943728447,0,"(0.372, 0.604]",0.39748394
18,Employed,0.0,15000,579,0.4,30,6927,0,0,0,Personal Loan,Debt Consolidation,9100,16.62,0.462,0.607,0.202,0,0.11713319,479.66042418032885,1,"(0.0578, 0.202]",0.116064906
39,Student,1.0,23688,611,4.3,1370,11436,0,0,0,Personal Loan,Personal,46500,13.9,0.483,1.963,0.654,0,0.19139864,4005.0164479762316,1,"(0.0578, 0.202]",0.16619408
34,Employed,2.5,35523,612,14.7,1405,7961,0,1,0,Personal Loan,Education,55000,14.69,0.224,1.548,0.516,1,0.56491923,13981.751024723055,0,"(0.372, 0.604]",0.41832048
70,Employed,3.6,48877,662,19.1,1593,5374,0,0,0,Personal Loan,Business,48200,12.81,0.11,0.986,0.329,0,0.80590355,17480.048085451126,0,"(0.77, 0.839]",0.5809849
27,Employed,3.9,15000,647,2.5,118,2746,0,3,0,Personal Loan,Personal,2600,14.54,0.183,0.173,0.058,0,0.4210871,492.67189085483557,0,"(0.372, 0.604]",0.32123378
26,Employed,5.0,29076,617,4.3,221,6740,0,0,0,Personal Loan,Education,10600,14.47,0.232,0.365,0.122,1,0.52151316,2487.6177924871445,0,"(0.372, 0.604]",0.3890214
44,Employed,17.6,127542,635,22.6,25921,21212,0,1,0,Personal Loan,Medical,16700,13.31,0.166,0.131,0.044,1,0.6041209,4539.968639910221,0,"(0.604, 0.77]",0.4447816
58,Employed,14.4,101524,645,4.5,2749,24388,0,0,1,Personal Loan,Education,100000,13.18,0.24,0.985,0.328,1,0.50567526,22755.386531352997,0,"(0.372, 0.604]",0.3783308
31,Employed,5.9,23284,692,11.1,956,1106,0,0,0,Personal Loan,Education,28500,12.48,0.048,1.224,0.408,1,0.7846652,10063.331535458567,0,"(0.77, 0.839]",0.566649
47,Self-Employed,9.2,16339,697,2.6,463,10692,1,3,0,Personal Loan,Education,32300,12.3,0.654,1.977,0.659,0,0.07432321,1080.2878157794476,1,"(0.0578, 0.202]",0.087168165
51,Employed,5.8,53215,579,0.7,272,10549,1,0,0,Personal Loan,Medical,83300,15.67,0.198,1.565,0.522,0,0.12009855,4501.894281618297,1,"(0.0578, 0.202]",0.11806652
24,Employed,5.1,24131,635,5.3,223,2195,0,0,0,Personal Loan,Medical,30300,14.57,0.091,1.256,0.419,1,0.47546393,6482.950641810894,0,"(0.372, 0.604]",0.35793814
23,Employed,3.9,77986,697,1.8,37,22988,0,0,0,Personal Loan,Personal,100000,12.14,0.295,1.282,0.427,1,0.62709683,28219.357430934906,0,"(0.604, 0.77]",0.46029037
43,Employed,18.1,102014,629,15.0,115,27451,0,0,0,Personal Loan,Medical,100000,14.82,0.269,0.98,0.327,1,0.6046284,27208.27728509903,0,"(0.604, 0.77]",0.44512415
30,Employed,7.2,18619,749,9.3,160,2340,0,0,0,Personal Loan,Business,31800,10.74,0.126,1.708,0.569,1,0.82519376,11808.522745370865,0,"(0.77, 0.839]",0.59400576
21,Self-Employed,1.0,35519,592,0.8,91,18180,0,0,1,Personal Loan,Business,11500,15.07,0.512,0.324,0.108,0,0.12574427,650.7265884429216,1,"(0.0578, 0.202]",0.12187738
35,Employed,11.1,38370,589,0.3,12,3607,0,1,0,Personal Loan,Debt Consolidation,8300,15.19,0.094,0.216,0.072,0,0.20660321,771.6630048304796,1,"(0.202, 0.372]",0.17645717
49,Employed,26.4,99052,713,28.8,34957,21728,0,0,0,Personal Loan,Business,100000,10.01,0.219,1.01,0.337,1,0.82519376,37133.71932506561,0,"(0.77, 0.839]",0.59400576
31,Employed,3.8,30131,576,5.4,404,4612,0,1,0,Personal Loan,Personal,30000,16.7,0.153,0.996,0.332,0,0.23211947,3133.6128562688828,1,"(0.202, 0.372]",0.19368064
30,Employed,6.5,60092,596,0.4,55,31579,0,1,0,Personal Loan,Medical,100000,16.97,0.526,1.664,0.555,0,0.087252915,3926.3811707496648,1,"(0.0578, 0.202]",0.095895715
70,Employed,31.0,45314,648,14.9,1906,7921,0,0,0,Personal Loan,Home Improvement,14900,14.61,0.175,0.329,0.11,1,0.6087912,4081.94481164217,0,"(0.604, 0.77]",0.44793403
33,Employed,2.1,47702,754,11.5,592,4109,0,0,0,Personal Loan,Home Improvement,26900,9.41,0.086,0.564,0.188,1,0.8336375,10091.181646585464,0,"(0.77, 0.839]",0.5997053
28,Employed,1.6,68830,621,9.5,94,50516,0,0,0,Personal Loan,Business,100000,13.77,0.734,1.453,0.484,0,0.209117,9410.264790058136,1,"(0.202, 0.372]",0.17815396
19,Self-Employed,1.0,73464,658,1.0,69,7962,0,0,0,Personal Loan,Debt Consolidation,100000,11.52,0.108,1.361,0.454,0,0.5337207,24017.430245876312,0,"(0.372, 0.604]",0.39726144
18,Self-Employed,1.0,52776,673,1.4,125,15462,0,0,0,Personal Loan,Business,40100,11.89,0.293,0.76,0.253,1,0.630913,11384.825431108475,0,"(0.604, 0.77]",0.46286625
36,Employed,0.4,68048,656,9.6,244,944,0,0,0,Personal Loan,Medical,61300,12.07,0.014,0.901,0.3,1,0.7386403,20375.392906665806,0,"(0.604, 0.77]",0.5355822
46,Employed,13.2,49524,658,22.6,4904,16767,0,0,0,Personal Loan,Personal,48600,12.25,0.339,0.981,0.327,1,0.80590355,17625.110725164413,0,"(0.77, 0.839]",0.5809849
58,Student,0.6,23708,781,0.4,50,2722,0,0,0,Personal Loan,Education,33200,9.88,0.115,1.4,0.467,1,0.66094226,9874.477311372757,0,"(0.604, 0.77]",0.48313603
41,Self-Employed,17.7,104405,683,20.3,5455,11402,0,1,0,Personal Loan,Home Improvement,41300,11.63,0.109,0.396,0.132,1,0.8043194,14948.275709152222,0,"(0.77, 0.839]",0.5799156
